Record,Date & Time, Int temp, Int pressure, LH temp, RH temp,Unnamed: 6
1345378,21/06/2023 01:29:49,105.3,0.5885417,150.2,149.6,1
1345379,21/06/2023 01:30:49,144.1,3.458912,150.3,150.6,1
1345380,21/06/2023 01:31:49,168.6,7.080151,150.2,150.3,1
1345381,21/06/2023 01:32:49,185.0,10.4728,150.1,149.6,1
1345382,21/06/2023 01:33:49,194.1,12.77026,150.0,150.5,1
1345383,21/06/2023 01:34:49,154.8,4.613426,150.0,149.9,1
1345384,21/06/2023 01:35:49,190.2,11.94415,149.9,149.6,1
1345385,21/06/2023 01:36:49,197.6,13.62674,149.8,150.3,1
1345386,21/06/2023 01:37:49,200.0,14.43548,149.8,150.5,1
1345387,21/06/2023 01:38:49,201.2,14.76389,149.8,149.6,1
1345388,21/06/2023 01:39:49,201.5,14.82755,149.9,150.2,1
1345389,21/06/2023 01:40:49,201.6,14.84925,149.8,150.4,1
1345390,21/06/2023 01:41:49,201.7,14.88397,149.8,149.8,1
1345391,21/06/2023 01:42:49,201.8,14.93027,149.7,149.6,1
1345392,21/06/2023 01:43:49,201.9,14.96065,149.7,150.5,1
1345393,21/06/2023 01:44:49,202.0,15.00405,149.8,150.0,1
1345394,21/06/2023 01:45:49,197.4,10.47859,149.9,149.6,1
1345395,21/06/2023 01:46:49,181.1,24.36024,149.8,150.4,1
1345396,21/06/2023 01:47:49,179.8,24.38773,149.7,150.0,1
1345397,21/06/2023 01:48:49,176.1,24.40364,149.8,149.6,1
1345398,21/06/2023 01:49:49,171.4,24.36892,149.9,150.2,1
1345399,21/06/2023 01:50:49,167.8,24.44126,150.2,150.2,1
1345400,21/06/2023 01:51:49,165.1,24.43837,150.4,149.7,1
1345401,21/06/2023 01:52:48,161.7,24.35446,150.5,149.8,1
1345402,21/06/2023 01:53:48,157.7,24.42679,150.6,150.4,1
1345403,21/06/2023 01:54:48,155.0,24.36748,150.6,150.0,1
1345404,21/06/2023 01:55:48,151.6,24.38918,150.2,149.7,1
1345405,21/06/2023 01:56:48,148.3,24.40654,149.7,149.9,1
1345406,21/06/2023 01:57:48,145.0,24.41522,149.8,150.4,1
1345407,21/06/2023 01:58:48,142.3,24.62645,150.0,150.3,1
1345408,21/06/2023 01:59:48,139.3,24.78559,150.1,149.9,1
1345409,21/06/2023 02:00:48,136.7,24.62355,150.3,149.6,1
1345410,21/06/2023 02:01:48,133.7,24.62355,150.3,150.3,1
1345411,21/06/2023 02:02:48,131.4,24.67853,150.6,150.2,1
1345412,21/06/2023 02:03:48,128.8,24.61921,150.5,149.8,1
1345413,21/06/2023 02:04:48,126.3,24.4022,150.6,149.8,1
1345414,21/06/2023 02:05:48,124.2,24.41522,150.7,150.3,1
1345415,21/06/2023 02:06:48,121.8,24.36024,150.3,150.4,1
1345416,21/06/2023 02:07:48,119.4,24.4673,149.8,150.1,1
1345417,21/06/2023 02:08:48,35.6,19.85359,149.8,149.7,1
1345418,21/06/2023 02:09:48,33.1,12.11921,149.9,149.9,1
1345419,21/06/2023 02:10:48,32.4,11.93837,150.1,150.4,1
1345420,21/06/2023 02:11:48,32.1,15.2037,150.1,150.2,1
1345421,21/06/2023 02:12:48,32.0,17.818,150.3,149.9,1
1345422,21/06/2023 02:13:48,38.3,-0.4415509,150.5,149.7,1
1345423,21/06/2023 02:14:48,38.6,-0.8914931,150.6,149.6,0
1345424,21/06/2023 02:15:48,95.4,-0.7743056,150.6,149.9,0
1345425,21/06/2023 02:16:48,112.6,-0.3127894,150.0,150.4,0
1345426,21/06/2023 02:17:48,101.5,-0.4299769,149.7,150.2,0
1345427,21/06/2023 02:18:48,97.7,-0.5211227,149.9,149.9,0
1345428,21/06/2023 02:19:48,114.6,0.03153932,150.0,149.6,0
1345429,21/06/2023 02:20:48,100.5,-0.4748264,150.5,149.8,0
1345430,21/06/2023 02:21:48,89.9,-0.8394097,150.5,150.4,0
1345431,21/06/2023 02:22:48,88.4,-0.8451968,150.7,150.3,0
1345432,21/06/2023 02:23:48,83.7,-0.849537,150.4,149.9,0
1345433,21/06/2023 02:24:48,83.3,-0.8480903,150.6,149.8,0
1345434,21/06/2023 02:25:48,92.5,-0.6846065,150.6,149.7,0
1345435,21/06/2023 02:26:48,106.5,0.6984953,150.7,149.8,1
1345436,21/06/2023 02:27:48,145.8,3.670139,150.8,150.4,1
1345437,21/06/2023 02:28:48,169.8,7.256656,150.4,149.8,1
1345438,21/06/2023 02:29:48,185.8,10.68403,150.4,149.9,1
1345439,21/06/2023 02:30:48,194.7,12.95255,150.0,150.4,1
1345440,21/06/2023 02:31:48,162.6,3.827836,150.0,149.7,1
1345441,21/06/2023 02:32:48,190.3,11.96441,150.2,149.7,1
1345442,21/06/2023 02:33:48,197.9,13.84664,150.3,150.3,1
1345443,21/06/2023 02:34:48,200.4,14.52662,150.4,149.6,1
1345444,21/06/2023 02:35:48,201.3,14.77546,150.7,150.2,1
1345445,21/06/2023 02:36:48,201.1,14.693,150.7,150.6,1
1345446,21/06/2023 02:37:48,201.7,14.85648,150.8,150.0,1
1345447,21/06/2023 02:38:48,201.7,14.70457,150.4,149.6,1
1345448,21/06/2023 02:39:48,201.2,14.73351,150.6,150.4,1
1345449,21/06/2023 02:40:48,201.6,14.92159,150.3,150.5,1
1345450,21/06/2023 02:41:48,202.2,15.06626,150.3,149.9,1
1345451,21/06/2023 02:42:48,200.5,11.71267,150.0,149.5,1
1345452,21/06/2023 02:43:48,182.7,24.45717,149.8,150.2,1
1345453,21/06/2023 02:44:48,181.6,24.55266,149.7,150.4,1
1345454,21/06/2023 02:45:48,177.2,24.47743,149.7,149.9,1
1345455,21/06/2023 02:46:48,171.2,24.38773,149.8,149.6,1
1345456,21/06/2023 02:47:48,167.1,24.37326,149.8,150.1,1
1345457,21/06/2023 02:48:48,163.1,24.41956,149.8,150.3,1
1345458,21/06/2023 02:49:48,159.1,24.37761,149.9,149.9,1
1345459,21/06/2023 02:50:48,154.4,24.41956,150.3,149.6,1
1345460,21/06/2023 02:51:48,150.8,24.76389,150.5,149.9,1
1345461,21/06/2023 02:52:48,147.6,24.36748,150.7,150.4,1
1345462,21/06/2023 02:53:48,144.5,24.4022,150.6,150.3,1
1345463,21/06/2023 02:54:48,141.4,24.4673,150.0,150.1,1
1345464,21/06/2023 02:55:48,139.1,25.69415,149.7,149.8,1
1345465,21/06/2023 02:56:48,136.0,24.37761,149.8,149.7,1
1345466,21/06/2023 02:57:48,135.3,24.47888,150.1,149.8,1
1345467,21/06/2023 02:58:48,133.1,24.16493,150.5,150.2,1
1345468,21/06/2023 02:59:48,130.5,24.02749,150.4,150.4,1
1345469,21/06/2023 03:00:48,127.8,24.12732,150.8,150.1,1
1345470,21/06/2023 03:01:48,125.5,24.13021,150.4,149.8,1
1345471,21/06/2023 03:02:48,123.0,24.15625,149.8,149.7,1
1345472,21/06/2023 03:03:48,120.6,24.27922,149.8,149.6,1
1345473,21/06/2023 03:04:48,118.5,24.13889,150.1,149.9,1
1345474,21/06/2023 03:05:48,35.4,19.90857,150.4,150.5,1
1345475,21/06/2023 03:06:48,33.1,14.20255,150.7,150.3,1
1345476,21/06/2023 03:07:48,32.5,16.10069,150.5,150.0,1
1345477,21/06/2023 03:08:48,32.3,15.39178,149.9,149.8,1
1345478,21/06/2023 03:09:48,32.2,12.64873,149.7,149.6,1
1345479,21/06/2023 03:10:48,38.1,-0.3156829,149.8,149.9,1
1345480,21/06/2023 03:11:48,38.7,-0.8943866,149.9,150.3,0
1345481,21/06/2023 03:12:48,38.4,-0.9146412,149.9,150.3,0
1345482,21/06/2023 03:13:48,38.6,-0.7294561,150.0,150.2,0
1345483,21/06/2023 03:14:48,38.5,-0.6542245,150.1,150.1,0
1345484,21/06/2023 03:15:48,38.5,-0.6122685,150.1,149.9,0
1345485,21/06/2023 03:16:48,38.5,-0.5934606,150.2,149.8,0
1345486,21/06/2023 03:17:48,38.5,-0.5717592,150.1,149.7,0
1345487,21/06/2023 03:18:48,38.5,-0.5688658,150.5,149.8,0
1345488,21/06/2023 03:19:48,38.5,-0.5500579,150.6,150.1,0
1345489,21/06/2023 03:20:48,38.5,-0.5500579,150.6,150.4,0
1345490,21/06/2023 03:21:48,38.4,-0.537037,150.4,150.4,0
1345491,21/06/2023 03:22:48,38.4,-0.537037,150.6,150.3,0
1345492,21/06/2023 03:23:48,51.8,-0.4024884,150.6,150.1,0
1345493,21/06/2023 03:24:48,48.3,-0.8133681,150.6,149.7,0
1345494,21/06/2023 03:25:48,47.4,-0.8104745,150.5,149.9,0
1345495,21/06/2023 03:26:48,58.6,-0.6050347,150.6,150.5,0
1345496,21/06/2023 03:27:48,99.5,-0.5920139,150.6,150.1,0
1345497,21/06/2023 03:28:48,119.6,1.440683,150.7,149.6,1
1345498,21/06/2023 03:29:48,152.3,4.442708,150.5,150.4,1
1345499,21/06/2023 03:30:48,173.8,8.021991,150.6,150.0,1
1345500,21/06/2023 03:31:48,187.6,11.11661,150.5,149.6,1
1345501,21/06/2023 03:32:48,195.2,13.05961,150.7,150.2,1
1345502,21/06/2023 03:33:48,174.2,9.041956,150.7,150.5,1
1345503,21/06/2023 03:34:48,193.7,12.73264,150.7,149.9,1
1345504,21/06/2023 03:35:48,198.8,14.05932,150.6,149.6,1
1345505,21/06/2023 03:36:48,200.4,14.44415,150.7,150.4,1
1345506,21/06/2023 03:37:48,201.2,14.75231,150.7,149.7,1
1345507,21/06/2023 03:38:48,201.6,14.85214,150.7,150.2,1
1345508,21/06/2023 03:39:48,201.4,14.79572,150.7,150.3,1
1345509,21/06/2023 03:40:48,201.7,14.90712,150.6,149.9,1
1345510,21/06/2023 03:41:48,201.3,14.68287,150.7,149.7,1
1345511,21/06/2023 03:42:48,201.7,14.96354,150.8,149.8,1
1345512,21/06/2023 03:43:48,202.6,15.21528,150.6,150.3,1
1345513,21/06/2023 03:44:48,192.1,11.03414,149.8,149.7,1
1345514,21/06/2023 03:45:48,181.8,24.06655,149.8,149.9,1
1345515,21/06/2023 03:46:48,178.9,23.92188,149.7,150.3,1
1345516,21/06/2023 03:47:48,173.0,24.41811,149.8,149.9,1
1345517,21/06/2023 03:48:48,168.1,24.34578,149.8,149.7,1
1345518,21/06/2023 03:49:48,164.7,24.42824,150.0,149.8,1
1345519,21/06/2023 03:50:48,160.7,24.39641,150.5,150.4,1
1345520,21/06/2023 03:51:48,155.9,24.36748,150.4,150.0,1
1345521,21/06/2023 03:52:48,152.0,24.41088,150.4,149.6,1
1345522,21/06/2023 03:53:48,149.2,24.38339,150.5,150.0,1
1345523,21/06/2023 03:54:48,145.0,24.27054,150.6,150.4,1
1345524,21/06/2023 03:55:48,140.9,24.39786,150.7,150.0,1
1345525,21/06/2023 03:56:48,138.5,24.38773,150.0,149.7,1
1345526,21/06/2023 03:57:48,135.6,24.41522,150.1,149.6,1
1345527,21/06/2023 03:58:48,132.8,24.39063,149.9,150.1,1
1345528,21/06/2023 03:59:48,128.5,24.39207,149.7,150.4,1
1345529,21/06/2023 04:00:48,124.9,24.42679,149.8,150.0,1
1345530,21/06/2023 04:01:48,123.2,24.2662,149.8,149.7,1
1345531,21/06/2023 04:02:48,120.0,24.39786,149.9,149.8,1
1345532,21/06/2023 04:03:48,118.1,24.40075,150.1,150.3,1
1345533,21/06/2023 04:04:48,115.6,24.39352,150.4,150.4,1
1345534,21/06/2023 04:05:48,114.8,24.37037,150.6,150.1,1
1345535,21/06/2023 04:06:48,85.8,6.86169,150.7,149.8,1
1345536,21/06/2023 04:07:48,36.9,14.39786,150.6,149.6,1
1345537,21/06/2023 04:08:48,33.2,15.07639,150.2,150.0,1
1345538,21/06/2023 04:09:48,32.8,16.37847,150.2,150.3,1
1345539,21/06/2023 04:10:48,32.7,14.5136,149.8,150.3,1
1345540,21/06/2023 04:11:48,32.7,0.3064235,149.7,150.0,1
1345541,21/06/2023 04:12:48,39.2,-0.8177084,149.8,149.8,1
1345542,21/06/2023 04:13:48,39.2,-0.8119213,150.1,149.7,0
1345543,21/06/2023 04:14:48,39.0,-0.7743056,150.0,149.9,0
1345544,21/06/2023 04:15:48,39.1,-0.6846065,150.4,150.3,0
1345545,21/06/2023 04:16:48,39.0,-0.6296296,150.4,150.4,0
1345546,21/06/2023 04:17:48,39.0,-0.5920139,150.6,150.3,0
1345547,21/06/2023 04:18:48,39.0,-0.5688658,150.7,150.1,0
1345548,21/06/2023 04:19:48,39.0,-0.5413773,150.6,150.0,0
1345549,21/06/2023 04:20:48,39.0,-0.5384838,150.2,149.8,0
1345550,21/06/2023 04:21:48,39.0,-0.5341435,149.9,149.8,0
1345551,21/06/2023 04:22:48,38.8,-0.7945602,149.7,149.6,0
1345552,21/06/2023 04:23:48,38.7,-0.7858796,149.7,149.7,0
1345553,21/06/2023 04:24:48,72.6,-0.6137153,149.9,150.1,0
1345554,21/06/2023 04:25:48,67.6,-0.6600115,150.1,150.2,0
1345555,21/06/2023 04:26:48,64.8,-0.6310764,150.1,150.3,0
1345556,21/06/2023 04:27:48,61.8,-0.5355903,150.3,150.0,0
1345557,21/06/2023 04:28:48,101.2,-0.4646991,150.1,149.7,0
1345558,21/06/2023 04:29:48,131.0,2.249421,150.2,149.8,1
1345559,21/06/2023 04:30:48,159.9,5.501736,150.5,150.5,1
1345560,21/06/2023 04:31:48,178.4,8.985532,150.3,150.2,1
1345561,21/06/2023 04:32:48,190.3,11.79369,150.0,149.9,1
1345562,21/06/2023 04:33:48,196.4,13.36487,150.2,149.7,1
1345563,21/06/2023 04:34:48,183.1,10.39323,150.2,150.6,1
1345564,21/06/2023 04:35:48,195.7,13.24335,150.1,150.3,1
1345565,21/06/2023 04:36:48,199.4,14.23438,150.0,149.7,1
1345566,21/06/2023 04:37:48,200.9,14.66117,150.0,150.0,1
1345567,21/06/2023 04:38:48,201.0,14.66696,150.1,150.5,1
1345568,21/06/2023 04:39:48,201.5,14.82899,150.0,150.0,1
1345569,21/06/2023 04:40:48,201.6,14.82176,150.1,149.6,1
1345570,21/06/2023 04:41:48,201.9,14.97367,150.0,149.6,1
1345571,21/06/2023 04:42:48,202.1,15.02575,150.4,150.4,1
1345572,21/06/2023 04:43:48,202.1,15.00694,150.2,150.0,1
1345573,21/06/2023 04:44:48,201.8,14.82176,150.5,149.6,1
1345574,21/06/2023 04:45:48,182.2,24.28501,150.5,150.3,1
1345575,21/06/2023 04:46:48,180.2,24.3805,150.7,150.2,1
1345576,21/06/2023 04:47:48,175.7,24.38339,150.8,149.7,1
1345577,21/06/2023 04:48:48,170.9,24.32408,150.6,150.2,1
1345578,21/06/2023 04:49:48,164.8,24.40943,150.7,150.2,1
1345579,21/06/2023 04:50:48,160.5,24.43982,150.2,149.9,1
1345580,21/06/2023 04:51:48,156.4,24.37905,149.9,149.6,1
1345581,21/06/2023 04:52:48,151.8,24.36748,149.7,150.2,1
1345582,21/06/2023 04:53:48,147.6,24.4456,149.8,150.4,1
1345583,21/06/2023 04:54:48,144.5,24.34578,149.9,150.0,1
1345584,21/06/2023 04:55:48,141.6,24.35735,150.0,149.8,1
1345585,21/06/2023 04:56:48,137.7,24.32697,150.0,149.7,1
1345586,21/06/2023 04:57:48,136.8,25.2066,150.2,150.4,1
1345587,21/06/2023 04:58:48,132.8,24.25174,150.2,150.3,1
1345588,21/06/2023 04:59:48,131.4,24.3154,150.4,150.0,1
1345589,21/06/2023 05:00:48,128.6,24.31395,150.4,149.8,1
1345590,21/06/2023 05:01:48,127.5,24.35735,150.3,149.7,1
1345591,21/06/2023 05:02:48,125.1,24.2691,150.5,149.8,1
1345592,21/06/2023 05:03:48,122.5,24.24739,150.6,150.4,1
1345593,21/06/2023 05:04:48,120.2,24.36024,150.5,150.4,1
1345594,21/06/2023 05:05:48,117.9,24.33565,150.7,150.3,1
1345595,21/06/2023 05:06:48,115.8,24.18085,150.7,150.1,1
1345596,21/06/2023 05:07:48,41.9,6.359664,150.6,149.8,1
1345597,21/06/2023 05:08:48,34.6,15.95602,150.4,149.6,1
1345598,21/06/2023 05:09:48,33.3,14.77112,150.3,149.6,1
1345599,21/06/2023 05:10:48,33.1,12.75434,150.2,149.6,1
1345600,21/06/2023 05:11:48,32.9,12.64439,149.7,150.0,1
1345601,21/06/2023 05:12:48,36.9,-0.1276041,149.8,150.2,1
1345602,21/06/2023 05:13:48,38.4,-0.7916666,150.0,150.4,0
1345603,21/06/2023 05:14:48,54.9,-0.7974537,150.2,150.2,0
1345604,21/06/2023 05:15:48,91.9,-0.4791667,150.2,149.8,0
1345605,21/06/2023 05:16:48,86.4,-0.4212963,150.3,149.7,0
1345606,21/06/2023 05:17:48,83.5,-0.416956,150.3,149.6,0
1345607,21/06/2023 05:18:48,80.2,-0.8061342,150.4,149.6,0
1345608,21/06/2023 05:19:48,102.6,-0.8307291,150.2,150.1,0
1345609,21/06/2023 05:20:48,111.7,0.01851845,150.1,150.3,1
1345610,21/06/2023 05:21:48,141.9,3.201389,150.0,150.2,1
1345611,21/06/2023 05:22:48,166.3,6.664931,150.2,149.7,1
1345612,21/06/2023 05:23:48,183.1,10.03299,150.2,150.1,1
1345613,21/06/2023 05:24:48,193.1,12.50694,150.3,150.4,1
1345614,21/06/2023 05:25:48,180.3,5.627604,150.3,149.9,1
1345615,21/06/2023 05:26:48,189.3,11.80093,150.2,149.8,1
1345616,21/06/2023 05:27:48,198.2,13.9537,150.3,150.4,1
1345617,21/06/2023 05:28:48,200.5,14.5599,150.4,150.1,1
1345618,21/06/2023 05:29:48,201.3,14.74653,150.4,149.8,1
1345619,21/06/2023 05:30:48,201.5,14.85648,150.4,150.1,1
1345620,21/06/2023 05:31:48,201.8,14.90567,150.4,150.4,1
1345621,21/06/2023 05:32:48,201.8,14.92593,150.3,149.9,1
1345622,21/06/2023 05:33:48,201.7,14.8912,150.6,149.7,1
1345623,21/06/2023 05:34:48,201.9,14.98524,150.8,150.1,1
1345624,21/06/2023 05:35:48,202.1,15.03154,150.6,150.4,1
1345625,21/06/2023 05:36:48,199.6,13.23032,150.6,149.9,1
1345626,21/06/2023 05:37:48,183.0,24.38629,150.7,149.6,1
1345627,21/06/2023 05:38:48,181.3,24.37616,150.2,149.9,1
1345628,21/06/2023 05:39:48,175.8,24.39207,149.9,150.4,1
1345629,21/06/2023 05:40:48,170.6,24.37471,149.7,150.3,1
1345630,21/06/2023 05:41:48,166.2,24.38918,149.9,149.9,1
1345631,21/06/2023 05:42:48,162.1,24.3588,150.3,149.6,1
1345632,21/06/2023 05:43:48,156.8,24.37471,150.4,149.7,1
1345633,21/06/2023 05:44:48,152.7,24.3559,150.7,150.2,1
1345634,21/06/2023 05:45:48,146.8,24.36024,150.3,150.4,1
1345635,21/06/2023 05:46:48,143.9,24.3559,150.6,150.2,1
1345636,21/06/2023 05:47:48,140.0,24.38484,150.0,149.8,1
1345637,21/06/2023 05:48:48,136.8,24.37182,149.8,149.7,1
1345638,21/06/2023 05:49:48,133.9,24.41377,149.7,149.6,1
1345639,21/06/2023 05:50:48,131.9,24.41667,149.8,149.8,1
1345640,21/06/2023 05:51:48,128.8,24.38339,149.9,150.5,1
1345641,21/06/2023 05:52:48,124.9,24.38773,150.4,150.2,1
1345642,21/06/2023 05:53:48,122.7,24.33854,150.5,150.0,1
1345643,21/06/2023 05:54:48,120.3,24.42679,150.7,149.7,1
1345644,21/06/2023 05:55:48,117.8,24.39786,150.4,149.7,1
1345645,21/06/2023 05:56:48,116.1,24.40075,150.4,150.1,1
1345646,21/06/2023 05:57:48,114.4,24.38484,149.8,150.4,1
1345647,21/06/2023 05:58:48,112.6,24.37326,149.8,150.1,1
1345648,21/06/2023 05:59:48,36.3,17.93374,149.9,149.9,1
1345649,21/06/2023 06:00:48,34.6,14.26331,150.1,149.6,1
1345650,21/06/2023 06:01:48,33.9,15.0735,150.3,149.6,1
1345651,21/06/2023 06:02:48,33.7,14.71615,150.5,150.2,1
1345652,21/06/2023 06:03:48,33.6,13.89583,150.7,150.3,1
1345653,21/06/2023 06:04:48,40.7,-0.2780671,150.5,150.1,1
1345654,21/06/2023 06:05:48,41.2,-0.9551505,150.5,150.0,0
1345655,21/06/2023 06:06:48,41.1,-0.9117477,149.9,149.8,0
1345656,21/06/2023 06:07:48,40.8,-0.8668982,149.7,149.6,0
1345657,21/06/2023 06:08:48,40.8,-0.8234954,149.8,149.8,0
1345658,21/06/2023 06:09:48,40.7,-0.8177084,149.8,150.1,0
1345659,21/06/2023 06:10:48,40.6,-0.8061342,149.9,150.3,0
1345660,21/06/2023 06:11:48,40.5,-0.7931135,150.0,150.4,0
1345661,21/06/2023 06:12:48,40.4,-0.7815393,150.2,150.4,0
1345662,21/06/2023 06:13:48,40.3,-0.7685185,150.5,150.4,0
1345663,21/06/2023 06:14:48,40.2,-0.7583912,150.5,150.3,0
1345664,21/06/2023 06:15:48,39.9,-0.7554977,150.6,150.2,0
1345665,21/06/2023 06:16:48,40.4,-0.7627315,150.5,150.0,0
1345666,21/06/2023 06:17:48,40.7,-0.759838,150.6,150.0,0
1345667,21/06/2023 06:18:48,40.7,-0.7497107,150.7,149.7,0
1345668,21/06/2023 06:19:48,87.6,-0.8133681,150.7,149.9,0
1345669,21/06/2023 06:20:48,111.5,1.002315,150.8,150.6,1
1345670,21/06/2023 06:21:48,146.8,3.739583,150.9,150.2,1
1345671,21/06/2023 06:22:48,169.2,7.117766,150.6,149.6,1
1345672,21/06/2023 06:23:48,184.3,10.31366,150.4,150.4,1
1345673,21/06/2023 06:24:48,193.5,12.60388,150.3,150.1,1
1345674,21/06/2023 06:25:48,160.4,7.366609,150.6,149.6,1
1345675,21/06/2023 06:26:48,191.4,12.1684,150.7,150.6,1
1345676,21/06/2023 06:27:48,198.0,13.88136,150.7,150.2,1
1345677,21/06/2023 06:28:48,200.2,14.45139,150.5,149.9,1
1345678,21/06/2023 06:29:48,200.9,14.66985,150.2,149.6,1
1345679,21/06/2023 06:30:48,201.0,14.70457,150.0,150.4,1
1345680,21/06/2023 06:31:48,201.3,14.77546,149.8,150.1,1
1345681,21/06/2023 06:32:48,201.7,14.91869,149.8,149.8,1
1345682,21/06/2023 06:33:48,201.9,14.9592,150.0,149.5,1
1345683,21/06/2023 06:34:48,201.9,14.96933,149.9,149.9,1
1345684,21/06/2023 06:35:48,202.0,15.01418,149.7,150.4,1
1345685,21/06/2023 06:36:48,196.1,10.24855,149.7,149.9,1
1345686,21/06/2023 06:37:48,181.9,24.60909,149.8,149.6,1
1345687,21/06/2023 06:38:48,179.0,24.37905,149.8,150.1,1
1345688,21/06/2023 06:39:48,174.5,24.08825,149.8,150.3,1
1345689,21/06/2023 06:40:48,169.4,24.36169,149.9,149.9,1
1345690,21/06/2023 06:41:48,163.8,24.37761,150.0,149.6,1
1345691,21/06/2023 06:42:48,160.3,24.40654,150.1,149.9,1
1345692,21/06/2023 06:43:48,155.6,24.40509,150.0,150.5,1
1345693,21/06/2023 06:44:48,151.8,24.37326,150.1,150.3,1
1345694,21/06/2023 06:45:48,146.4,24.29659,150.1,150.0,1
1345695,21/06/2023 06:46:48,143.3,24.48033,150.4,149.7,1
1345696,21/06/2023 06:47:48,140.3,24.37905,150.6,149.7,1
1345697,21/06/2023 06:48:48,136.0,24.37182,150.7,150.4,1
1345698,21/06/2023 06:49:48,132.7,24.35301,150.7,150.0,1
1345699,21/06/2023 06:50:48,129.0,24.33999,149.8,149.6,1
1345700,21/06/2023 06:51:47,126.1,24.45573,149.8,149.8,1
1345701,21/06/2023 06:52:47,123.7,24.37326,149.8,150.5,1
1345702,21/06/2023 06:53:47,120.1,24.39063,149.8,150.3,1
1345703,21/06/2023 06:54:47,117.8,24.3588,149.7,150.0,1
1345704,21/06/2023 06:55:47,114.7,24.42679,149.8,149.8,1
1345705,21/06/2023 06:56:47,114.3,24.41377,149.7,149.6,1
1345706,21/06/2023 06:57:47,113.0,24.42101,149.8,149.7,1
1345707,21/06/2023 06:58:47,111.5,24.40654,150.0,150.0,1
1345708,21/06/2023 06:59:47,36.7,18.04514,150.1,150.4,1
1345709,21/06/2023 07:00:47,34.1,15.38455,150.1,150.3,1
1345710,21/06/2023 07:01:47,33.6,14.42824,150.4,150.2,1
1345711,21/06/2023 07:02:47,33.4,12.22193,150.3,150.0,1
1345712,21/06/2023 07:03:47,33.3,13.81771,150.6,149.7,1
1345713,21/06/2023 07:04:47,38.8,-0.8625579,150.7,149.6,1
1345714,21/06/2023 07:05:47,38.8,-0.7337963,150.5,149.8,0
1345715,21/06/2023 07:06:47,40.3,-0.6354167,150.6,150.1,0
1345716,21/06/2023 07:07:47,41.5,-0.53125,150.4,150.5,0
1345717,21/06/2023 07:08:47,41.0,-0.5095486,149.8,150.4,0
1345718,21/06/2023 07:09:47,40.8,-0.5109954,149.8,150.2,0
1345719,21/06/2023 07:10:47,41.2,-0.5138889,149.7,150.1,0
1345720,21/06/2023 07:11:47,41.2,-0.5124421,149.7,150.0,0
1345721,21/06/2023 07:12:47,42.0,-0.5124421,149.7,149.8,0
1345722,21/06/2023 07:13:47,43.3,-0.5109954,149.7,149.6,0
1345723,21/06/2023 07:14:47,51.7,-0.5124421,149.7,149.7,0
1345724,21/06/2023 07:15:47,56.6,-0.7670717,149.7,149.7,0
1345725,21/06/2023 07:16:47,52.4,-0.8177084,149.7,150.3,0
1345726,21/06/2023 07:17:47,51.7,-0.801794,149.8,150.4,0
1345727,21/06/2023 07:18:47,70.2,-0.6657986,149.7,149.9,0
1345728,21/06/2023 07:19:47,64.4,-0.6498842,149.7,149.6,0
1345729,21/06/2023 07:20:47,103.9,-0.7800926,149.7,150.2,0
1345730,21/06/2023 07:21:47,112.0,1.015336,149.7,150.3,1
1345731,21/06/2023 07:22:47,148.1,3.939236,149.7,149.8,1
1345732,21/06/2023 07:23:47,170.7,7.44184,149.7,149.6,1
1345733,21/06/2023 07:24:47,185.9,10.67535,149.7,150.6,1
1345734,21/06/2023 07:25:47,194.3,12.81221,149.8,150.0,1
1345735,21/06/2023 07:26:47,161.9,7.514178,149.8,149.6,1
1345736,21/06/2023 07:27:47,191.7,12.20891,149.7,149.7,1
1345737,21/06/2023 07:28:47,198.2,13.9103,149.8,150.6,1
1345738,21/06/2023 07:29:47,200.4,14.53096,149.7,150.1,1
1345739,21/06/2023 07:30:47,201.2,14.73929,149.8,149.5,1
1345740,21/06/2023 07:31:47,201.0,14.65972,149.8,150.3,1
1345741,21/06/2023 07:32:47,201.5,14.85214,149.8,150.2,1
1345742,21/06/2023 07:33:47,201.8,14.84057,149.7,149.8,1
1345743,21/06/2023 07:34:47,201.6,14.90856,149.8,149.6,1
1345744,21/06/2023 07:35:47,202.1,15.00984,149.8,150.4,1
1345745,21/06/2023 07:36:47,202.0,15.00984,149.9,150.3,1
1345746,21/06/2023 07:37:47,195.7,10.14294,149.9,149.7,1
1345747,21/06/2023 07:38:47,180.6,24.41377,150.1,149.8,1
1345748,21/06/2023 07:39:47,178.6,24.31395,150.3,150.4,1
1345749,21/06/2023 07:40:47,172.9,24.41088,150.8,150.2,1
1345750,21/06/2023 07:41:47,169.4,24.37182,150.6,149.8,1
1345751,21/06/2023 07:42:47,164.4,24.34433,150.6,149.6,1
1345752,21/06/2023 07:43:47,159.8,24.4022,150.5,150.2,1
1345753,21/06/2023 07:44:47,155.9,24.45139,150.2,150.3,1
1345754,21/06/2023 07:45:47,152.5,24.50636,150.0,149.9,1
1345755,21/06/2023 07:46:47,149.7,24.37905,149.8,149.6,1
1345756,21/06/2023 07:47:47,145.8,24.38918,149.7,149.9,1
1345757,21/06/2023 07:48:47,144.3,24.40364,149.7,150.5,1
1345758,21/06/2023 07:49:47,142.4,24.38484,149.8,150.0,1
1345759,21/06/2023 07:50:47,139.2,24.28212,150.0,149.7,1
1345760,21/06/2023 07:51:47,136.5,24.38918,150.0,149.8,1
