Record,Date & Time, Int temp, Int pressure, LH temp, RH temp,
1213091,2/27/23 2:45 AM,2.04E+02,1.57E+01,1.48E+02,1.60E+02,1
1213092,2/27/23 2:46 AM,2.04E+02,1.57E+01,1.49E+02,1.61E+02,1
1213093,2/27/23 2:47 AM,2.04E+02,1.57E+01,1.49E+02,1.60E+02,1
1213094,2/27/23 2:48 AM,1.82E+02,2.45E+01,1.48E+02,1.61E+02,1
1213095,2/27/23 2:49 AM,1.81E+02,2.45E+01,1.48E+02,1.60E+02,1
1213096,2/27/23 2:50 AM,1.77E+02,2.45E+01,1.49E+02,1.61E+02,1
1213097,2/27/23 2:51 AM,1.73E+02,2.45E+01,1.48E+02,1.60E+02,1
1213098,2/27/23 2:52 AM,1.68E+02,2.45E+01,1.48E+02,1.61E+02,1
1213099,2/27/23 2:53 AM,1.64E+02,2.45E+01,1.49E+02,1.60E+02,1
1213100,2/27/23 2:54 AM,1.61E+02,2.44E+01,1.49E+02,1.61E+02,1
1213101,2/27/23 2:55 AM,1.57E+02,2.44E+01,1.48E+02,1.60E+02,1
1213102,2/27/23 2:56 AM,1.54E+02,2.46E+01,1.49E+02,1.60E+02,1
1213103,2/27/23 2:57 AM,1.50E+02,2.46E+01,1.49E+02,1.60E+02,1
1213104,2/27/23 2:58 AM,1.47E+02,2.46E+01,1.48E+02,1.60E+02,1
1213105,2/27/23 2:59 AM,1.44E+02,2.46E+01,1.48E+02,1.60E+02,1
1213106,2/27/23 3:00 AM,1.41E+02,2.46E+01,1.49E+02,1.60E+02,1
1213107,2/27/23 3:01 AM,1.38E+02,2.46E+01,1.48E+02,1.60E+02,1
1213108,2/27/23 3:02 AM,1.35E+02,2.46E+01,1.48E+02,1.60E+02,1
1213109,2/27/23 3:03 AM,1.32E+02,2.46E+01,1.49E+02,1.60E+02,1
1213110,2/27/23 3:04 AM,1.29E+02,2.46E+01,1.48E+02,1.60E+02,1
1213111,2/27/23 3:05 AM,5.37E+01,3.49E+00,1.48E+02,1.60E+02,1
1213112,2/27/23 3:06 AM,3.66E+01,1.18E+01,1.48E+02,1.60E+02,1
1213113,2/27/23 3:07 AM,3.37E+01,1.17E+01,1.49E+02,1.60E+02,1
1213114,2/27/23 3:08 AM,3.34E+01,1.38E+01,1.48E+02,1.61E+02,1
1213115,2/27/23 3:09 AM,3.31E+01,1.23E+01,1.48E+02,1.60E+02,1
1213116,2/27/23 3:10 AM,3.52E+01,-2.20E-02,1.49E+02,1.60E+02,1
1213117,2/27/23 3:11 AM,3.74E+01,-5.88E-01,1.48E+02,1.60E+02,1
1213118,2/27/23 3:12 AM,3.75E+01,-5.82E-01,1.48E+02,1.60E+02,0
1213119,2/27/23 3:13 AM,3.80E+01,-4.69E-01,1.49E+02,1.60E+02,0
1213120,2/27/23 3:14 AM,3.92E+01,-3.29E-01,1.48E+02,1.60E+02,0
1213121,2/27/23 3:15 AM,3.90E+01,-2.90E-01,1.48E+02,1.61E+02,0
1213122,2/27/23 3:16 AM,3.92E+01,-2.90E-01,1.49E+02,1.60E+02,0
1213123,2/27/23 3:17 AM,3.89E+01,-3.04E-01,1.49E+02,1.60E+02,0
1213124,2/27/23 3:18 AM,3.89E+01,-3.03E-01,1.48E+02,1.60E+02,0
1213125,2/27/23 3:19 AM,3.87E+01,-3.07E-01,1.49E+02,1.60E+02,0
1213126,2/27/23 3:20 AM,3.87E+01,-3.10E-01,1.49E+02,1.60E+02,0
1213127,2/27/23 3:21 AM,3.86E+01,-3.16E-01,1.48E+02,1.60E+02,0
1213128,2/27/23 3:22 AM,3.86E+01,-3.14E-01,1.48E+02,1.60E+02,0
1213129,2/27/23 3:23 AM,3.84E+01,-3.17E-01,1.49E+02,1.60E+02,0
1213130,2/27/23 3:24 AM,3.83E+01,-3.29E-01,1.49E+02,1.61E+02,0
1213131,2/27/23 3:25 AM,3.81E+01,-5.02E-01,1.48E+02,1.60E+02,0
1213132,2/27/23 3:26 AM,8.00E+01,-1.36E-01,1.48E+02,1.61E+02,0
1213133,2/27/23 3:27 AM,7.87E+01,-3.98E-01,1.49E+02,1.60E+02,0
1213134,2/27/23 3:28 AM,7.54E+01,-3.76E-01,1.49E+02,1.61E+02,0
1213135,2/27/23 3:29 AM,7.33E+01,-3.69E-01,1.48E+02,1.60E+02,0
1213136,2/27/23 3:30 AM,7.10E+01,-3.48E-01,1.48E+02,1.60E+02,0
1213137,2/27/23 3:31 AM,6.90E+01,-3.37E-01,1.49E+02,1.60E+02,0
1213138,2/27/23 3:32 AM,6.75E+01,-3.16E-01,1.49E+02,1.60E+02,0
1213139,2/27/23 3:33 AM,6.60E+01,-3.14E-01,1.48E+02,1.60E+02,0
1213140,2/27/23 3:34 AM,6.47E+01,-3.14E-01,1.48E+02,1.60E+02,0
1213141,2/27/23 3:35 AM,6.35E+01,-3.07E-01,1.49E+02,1.60E+02,0
1213142,2/27/23 3:36 AM,6.23E+01,-3.07E-01,1.49E+02,1.60E+02,0
1213143,2/27/23 3:37 AM,6.13E+01,-3.07E-01,1.48E+02,1.60E+02,0
1213144,2/27/23 3:38 AM,6.03E+01,-3.07E-01,1.48E+02,1.60E+02,0
1213145,2/27/23 3:39 AM,5.94E+01,-2.94E-01,1.49E+02,1.60E+02,0
1213146,2/27/23 3:40 AM,5.85E+01,-2.93E-01,1.49E+02,1.60E+02,0
1213147,2/27/23 3:41 AM,5.76E+01,-2.93E-01,1.48E+02,1.60E+02,0
1213148,2/27/23 3:42 AM,5.68E+01,-2.94E-01,1.48E+02,1.60E+02,0
1213149,2/27/23 3:43 AM,5.60E+01,-2.91E-01,1.48E+02,1.60E+02,0
1213150,2/27/23 3:44 AM,5.52E+01,-2.93E-01,1.49E+02,1.60E+02,0
1213151,2/27/23 3:45 AM,5.45E+01,-2.91E-01,1.49E+02,1.60E+02,0
1213152,2/27/23 3:46 AM,5.37E+01,-2.93E-01,1.48E+02,1.60E+02,0
1213153,2/27/23 3:47 AM,5.30E+01,-2.90E-01,1.48E+02,1.61E+02,0
1213154,2/27/23 3:48 AM,5.24E+01,-2.90E-01,1.49E+02,1.60E+02,0
1213155,2/27/23 3:49 AM,5.17E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213156,2/27/23 3:50 AM,5.11E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213157,2/27/23 3:51 AM,5.05E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213158,2/27/23 3:52 AM,4.99E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213159,2/27/23 3:53 AM,4.93E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213160,2/27/23 3:54 AM,4.88E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213161,2/27/23 3:55 AM,4.83E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213162,2/27/23 3:56 AM,4.77E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213163,2/27/23 3:57 AM,4.72E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213164,2/27/23 3:58 AM,4.67E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213165,2/27/23 3:59 AM,4.62E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213166,2/27/23 4:00 AM,4.58E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213167,2/27/23 4:01 AM,4.54E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213168,2/27/23 4:02 AM,4.49E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213169,2/27/23 4:03 AM,4.46E+01,-2.88E-01,1.49E+02,1.61E+02,0
1213170,2/27/23 4:04 AM,4.42E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213171,2/27/23 4:05 AM,4.38E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213172,2/27/23 4:06 AM,4.35E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213173,2/27/23 4:07 AM,4.31E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213174,2/27/23 4:08 AM,4.28E+01,-2.90E-01,1.48E+02,1.60E+02,0
1213175,2/27/23 4:09 AM,4.25E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213176,2/27/23 4:10 AM,4.21E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213177,2/27/23 4:11 AM,4.19E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213178,2/27/23 4:12 AM,4.16E+01,-2.90E-01,1.48E+02,1.60E+02,0
1213179,2/27/23 4:13 AM,4.13E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213180,2/27/23 4:14 AM,4.11E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213181,2/27/23 4:15 AM,4.09E+01,-2.87E-01,1.49E+02,1.60E+02,0
1213182,2/27/23 4:16 AM,4.06E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213183,2/27/23 4:17 AM,4.04E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213184,2/27/23 4:18 AM,4.02E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213185,2/27/23 4:19 AM,4.00E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213186,2/27/23 4:20 AM,3.97E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213187,2/27/23 4:21 AM,3.95E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213188,2/27/23 4:22 AM,3.93E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213189,2/27/23 4:23 AM,3.91E+01,-2.88E-01,1.48E+02,1.61E+02,0
1213190,2/27/23 4:24 AM,3.89E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213191,2/27/23 4:25 AM,3.87E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213192,2/27/23 4:26 AM,3.85E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213193,2/27/23 4:27 AM,3.82E+01,-2.90E-01,1.48E+02,1.60E+02,0
1213194,2/27/23 4:28 AM,3.81E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213195,2/27/23 4:29 AM,3.79E+01,-2.87E-01,1.49E+02,1.60E+02,0
1213196,2/27/23 4:30 AM,3.77E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213197,2/27/23 4:31 AM,3.75E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213198,2/27/23 4:32 AM,3.73E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213199,2/27/23 4:33 AM,3.71E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213200,2/27/23 4:34 AM,3.70E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213201,2/27/23 4:35 AM,3.68E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213202,2/27/23 4:36 AM,3.67E+01,-2.88E-01,1.48E+02,1.61E+02,0
1213203,2/27/23 4:37 AM,3.65E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213204,2/27/23 4:38 AM,3.63E+01,-2.88E-01,1.49E+02,1.61E+02,0
1213205,2/27/23 4:39 AM,3.62E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213206,2/27/23 4:40 AM,3.61E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213207,2/27/23 4:41 AM,3.59E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213208,2/27/23 4:42 AM,3.58E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213209,2/27/23 4:43 AM,3.57E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213210,2/27/23 4:44 AM,3.55E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213211,2/27/23 4:45 AM,3.54E+01,-2.90E-01,1.49E+02,1.60E+02,0
1213212,2/27/23 4:46 AM,3.53E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213213,2/27/23 4:47 AM,3.52E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213214,2/27/23 4:48 AM,3.51E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213215,2/27/23 4:49 AM,3.50E+01,-2.90E-01,1.49E+02,1.60E+02,0
1213216,2/27/23 4:50 AM,3.49E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213217,2/27/23 4:51 AM,3.48E+01,-2.90E-01,1.48E+02,1.60E+02,0
1213218,2/27/23 4:52 AM,3.46E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213219,2/27/23 4:53 AM,3.45E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213220,2/27/23 4:54 AM,3.44E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213221,2/27/23 4:55 AM,3.43E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213222,2/27/23 4:56 AM,3.42E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213223,2/27/23 4:57 AM,3.42E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213224,2/27/23 4:58 AM,3.41E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213225,2/27/23 4:59 AM,3.40E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213226,2/27/23 5:00 AM,3.39E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213227,2/27/23 5:01 AM,3.38E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213228,2/27/23 5:02 AM,3.37E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213229,2/27/23 5:03 AM,3.36E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213230,2/27/23 5:04 AM,3.36E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213231,2/27/23 5:05 AM,3.35E+01,-2.88E-01,1.48E+02,1.61E+02,0
1213232,2/27/23 5:06 AM,3.34E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213233,2/27/23 5:07 AM,3.33E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213234,2/27/23 5:08 AM,3.33E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213235,2/27/23 5:09 AM,3.32E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213236,2/27/23 5:10 AM,3.31E+01,-2.90E-01,1.48E+02,1.60E+02,0
1213237,2/27/23 5:11 AM,3.31E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213238,2/27/23 5:12 AM,3.30E+01,-2.88E-01,1.49E+02,1.61E+02,0
1213239,2/27/23 5:13 AM,3.29E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213240,2/27/23 5:14 AM,3.29E+01,-2.88E-01,1.48E+02,1.61E+02,0
1213241,2/27/23 5:15 AM,3.28E+01,-2.88E-01,1.48E+02,1.60E+02,0
1213242,2/27/23 5:16 AM,3.28E+01,-2.88E-01,1.49E+02,1.60E+02,0
1213243,2/27/23 5:17 AM,3.27E+01,-2.85E-01,1.48E+02,1.60E+02,0
1213244,2/27/23 5:18 AM,3.27E+01,-2.85E-01,1.48E+02,1.60E+02,0
1213245,2/27/23 5:19 AM,3.26E+01,-2.84E-01,1.48E+02,1.60E+02,0
1213246,2/27/23 5:20 AM,3.26E+01,-2.87E-01,1.49E+02,1.60E+02,0
1213247,2/27/23 5:21 AM,3.25E+01,-2.84E-01,1.49E+02,1.60E+02,0
1213248,2/27/23 5:22 AM,3.24E+01,-2.84E-01,1.48E+02,1.60E+02,0
1213249,2/27/23 5:23 AM,3.24E+01,-2.84E-01,1.48E+02,1.60E+02,0
1213250,2/27/23 5:24 AM,3.23E+01,-2.84E-01,1.48E+02,1.60E+02,0
1213251,2/27/23 5:25 AM,3.23E+01,-2.85E-01,1.49E+02,1.60E+02,0
1213252,2/27/23 5:26 AM,3.22E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213253,2/27/23 5:27 AM,3.22E+01,-2.85E-01,1.48E+02,1.60E+02,0
1213254,2/27/23 5:28 AM,3.21E+01,-2.85E-01,1.48E+02,1.60E+02,0
1213255,2/27/23 5:29 AM,3.21E+01,-2.85E-01,1.49E+02,1.60E+02,0
1213256,2/27/23 5:30 AM,3.21E+01,-2.84E-01,1.48E+02,1.60E+02,0
1213257,2/27/23 5:31 AM,3.20E+01,-2.84E-01,1.48E+02,1.61E+02,0
1213258,2/27/23 5:32 AM,3.20E+01,-2.84E-01,1.49E+02,1.60E+02,0
1213259,2/27/23 5:33 AM,3.19E+01,-2.84E-01,1.49E+02,1.60E+02,0
1213260,2/27/23 5:34 AM,3.19E+01,-2.85E-01,1.48E+02,1.60E+02,0
1213261,2/27/23 5:35 AM,3.19E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213262,2/27/23 5:36 AM,3.18E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213263,2/27/23 5:37 AM,3.18E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213264,2/27/23 5:38 AM,3.17E+01,-2.84E-01,1.48E+02,1.61E+02,0
1213265,2/27/23 5:39 AM,3.17E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213266,2/27/23 5:40 AM,3.17E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213267,2/27/23 5:41 AM,3.16E+01,-2.84E-01,1.49E+02,1.60E+02,0
1213268,2/27/23 5:42 AM,3.16E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213269,2/27/23 5:43 AM,3.16E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213270,2/27/23 5:44 AM,3.15E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213271,2/27/23 5:45 AM,3.15E+01,-2.80E-01,1.48E+02,1.61E+02,0
1213272,2/27/23 5:46 AM,3.15E+01,-2.80E-01,1.48E+02,1.60E+02,0
1213273,2/27/23 5:47 AM,3.14E+01,-2.81E-01,1.49E+02,1.61E+02,0
1213274,2/27/23 5:48 AM,3.14E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213275,2/27/23 5:49 AM,3.14E+01,-2.84E-01,1.48E+02,1.60E+02,0
1213276,2/27/23 5:50 AM,3.14E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213277,2/27/23 5:51 AM,3.13E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213278,2/27/23 5:52 AM,3.13E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213279,2/27/23 5:53 AM,3.13E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213280,2/27/23 5:54 AM,3.13E+01,-2.81E-01,1.49E+02,1.61E+02,0
1213281,2/27/23 5:55 AM,3.12E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213282,2/27/23 5:56 AM,3.12E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213283,2/27/23 5:57 AM,3.12E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213284,2/27/23 5:58 AM,3.12E+01,-2.80E-01,1.49E+02,1.60E+02,0
1213285,2/27/23 5:59 AM,3.11E+01,-2.82E-01,1.49E+02,1.61E+02,0
1213286,2/27/23 6:00 AM,3.11E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213287,2/27/23 6:01 AM,3.11E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213288,2/27/23 6:02 AM,3.11E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213289,2/27/23 6:03 AM,3.11E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213290,2/27/23 6:04 AM,3.10E+01,-2.85E-01,1.49E+02,1.60E+02,0
1213291,2/27/23 6:05 AM,3.10E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213292,2/27/23 6:06 AM,3.10E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213293,2/27/23 6:07 AM,3.10E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213294,2/27/23 6:08 AM,3.10E+01,-2.84E-01,1.49E+02,1.60E+02,0
1213295,2/27/23 6:09 AM,3.10E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213296,2/27/23 6:10 AM,3.09E+01,-2.84E-01,1.48E+02,1.60E+02,0
1213297,2/27/23 6:11 AM,3.09E+01,-2.84E-01,1.49E+02,1.60E+02,0
1213298,2/27/23 6:12 AM,3.09E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213299,2/27/23 6:13 AM,3.09E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213300,2/27/23 6:14 AM,3.09E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213301,2/27/23 6:15 AM,3.09E+01,-2.84E-01,1.49E+02,1.60E+02,0
1213302,2/27/23 6:16 AM,3.09E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213303,2/27/23 6:17 AM,3.08E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213304,2/27/23 6:18 AM,3.08E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213305,2/27/23 6:19 AM,3.08E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213306,2/27/23 6:20 AM,3.08E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213307,2/27/23 6:21 AM,3.08E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213308,2/27/23 6:22 AM,3.08E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213309,2/27/23 6:23 AM,3.08E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213310,2/27/23 6:24 AM,3.08E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213311,2/27/23 6:25 AM,3.07E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213312,2/27/23 6:26 AM,3.07E+01,-2.81E-01,1.49E+02,1.61E+02,0
1213313,2/27/23 6:27 AM,3.07E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213314,2/27/23 6:28 AM,3.07E+01,-2.82E-01,1.48E+02,1.61E+02,0
1213315,2/27/23 6:29 AM,3.07E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213316,2/27/23 6:30 AM,3.07E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213317,2/27/23 6:31 AM,3.07E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213318,2/27/23 6:32 AM,3.07E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213319,2/27/23 6:33 AM,3.06E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213320,2/27/23 6:34 AM,3.06E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213321,2/27/23 6:35 AM,3.06E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213322,2/27/23 6:36 AM,3.06E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213323,2/27/23 6:37 AM,3.06E+01,-2.84E-01,1.49E+02,1.60E+02,0
1213324,2/27/23 6:38 AM,3.06E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213325,2/27/23 6:39 AM,3.06E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213326,2/27/23 6:40 AM,3.05E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213327,2/27/23 6:41 AM,3.05E+01,-2.84E-01,1.48E+02,1.60E+02,0
1213328,2/27/23 6:42 AM,3.05E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213329,2/27/23 6:43 AM,3.05E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213330,2/27/23 6:44 AM,3.05E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213331,2/27/23 6:45 AM,3.05E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213332,2/27/23 6:46 AM,3.04E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213333,2/27/23 6:48 AM,3.04E+01,-2.82E-01,1.67E+02,1.72E+02,0
1213334,2/27/23 6:49 AM,3.04E+01,-2.81E-01,1.58E+02,1.67E+02,0
1213335,2/27/23 6:50 AM,3.04E+01,-2.81E-01,1.54E+02,1.65E+02,0
1213336,2/27/23 6:51 AM,3.04E+01,-2.81E-01,1.48E+02,1.63E+02,0
1213337,2/27/23 6:52 AM,3.04E+01,-2.80E-01,1.50E+02,1.61E+02,0
1213338,2/27/23 6:53 AM,3.04E+01,-2.81E-01,1.49E+02,1.61E+02,0
1213339,2/27/23 6:54 AM,3.04E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213340,2/27/23 6:55 AM,3.04E+01,-2.80E-01,1.48E+02,1.60E+02,0
1213341,2/27/23 6:56 AM,3.04E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213342,2/27/23 6:57 AM,3.04E+01,-2.80E-01,1.48E+02,1.60E+02,0
1213343,2/27/23 6:58 AM,3.04E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213344,2/27/23 6:59 AM,3.04E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213345,2/27/23 7:00 AM,3.04E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213346,2/27/23 7:01 AM,3.04E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213347,2/27/23 7:02 AM,3.04E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213348,2/27/23 7:03 AM,3.04E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213349,2/27/23 7:04 AM,3.04E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213350,2/27/23 7:05 AM,3.04E+01,-2.80E-01,1.48E+02,1.60E+02,0
1213351,2/27/23 7:06 AM,3.04E+01,-2.80E-01,1.48E+02,1.60E+02,0
1213352,2/27/23 7:07 AM,3.04E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213353,2/27/23 7:08 AM,3.04E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213354,2/27/23 7:09 AM,3.04E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213355,2/27/23 7:10 AM,3.04E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213356,2/27/23 7:11 AM,3.04E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213357,2/27/23 7:12 AM,3.04E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213358,2/27/23 7:13 AM,3.04E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213359,2/27/23 7:14 AM,3.04E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213360,2/27/23 7:15 AM,3.04E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213361,2/27/23 7:16 AM,3.04E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213362,2/27/23 7:17 AM,3.04E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213363,2/27/23 7:18 AM,3.04E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213364,2/27/23 7:19 AM,3.04E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213365,2/27/23 7:20 AM,3.04E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213366,2/27/23 7:21 AM,3.04E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213367,2/27/23 7:22 AM,3.04E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213368,2/27/23 7:23 AM,3.04E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213369,2/27/23 7:24 AM,3.04E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213370,2/27/23 7:25 AM,3.04E+01,-2.80E-01,1.49E+02,1.60E+02,0
1213371,2/27/23 7:26 AM,3.04E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213372,2/27/23 7:27 AM,3.04E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213373,2/27/23 7:28 AM,3.04E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213374,2/27/23 7:29 AM,3.04E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213375,2/27/23 7:30 AM,3.04E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213376,2/27/23 7:31 AM,3.04E+01,-2.81E-01,1.49E+02,1.60E+02,0
1213377,2/27/23 7:32 AM,3.04E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213378,2/27/23 7:33 AM,3.04E+01,-2.81E-01,1.48E+02,1.60E+02,0
1213379,2/27/23 7:34 AM,3.04E+01,-2.82E-01,1.48E+02,1.60E+02,0
1213380,2/27/23 7:35 AM,3.04E+01,-2.82E-01,1.49E+02,1.60E+02,0
1213381,2/27/23 7:36 AM,3.04E+01,-2.78E-01,1.48E+02,1.60E+02,0
